RequestID	OriginPort	DestinationPort	W_i_Earlist	LatestDestinationTime	LadenPaths	NumberOfLadenPath	EmptyPaths	NumberOfEmptyPath
5943	THESSALONIKI	BEIRUT	99	154	12933,12934,12935	3	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
5944	THESSALONIKI	BEIRUT	106	161	12935,12936,12937	3	616,617,1245,1246,1247,2003,2636,2637,2638,3303,3304,3929,3930,3931,4738,4739,5434,5435,5436,5437,6164,6165,6166,6167,7119,7121,7123,7769,7770,7771,8420,8421,8422,8423,8961,8962,9612,9613,10229,10230,10231,11088,11917,12718,12720,12721,12723,14108,14109	49
5945	THESSALONIKI	BEIRUT	113	168	12937	1	618,619,1248,1249,1250,2004,2639,2640,2641,3305,3306,3932,3933,3934,4740,4741,5438,5439,5440,5441,6168,6169,6170,6171,7122,7124,7126,7772,7773,7774,8424,8425,8426,8427,8963,8964,9614,9615,10232,10233,10234,11089,11918,12722,12724,12725,12727,14110,14111	49
5946	THESSALONIKI	BEIRUT	120	175	0	0	620,621,1251,1252,1253,2005,2642,2643,2644,3307,3308,3935,3936,3937,4742,4743,5442,5443,5444,5445,6172,6173,6174,6175,7125,7127,7129,7775,7776,7777,8428,8429,8430,8431,8965,8966,9616,9617,10235,10236,10237,11090,11919,12726,12728,12729,12731,14112,14113	49
5947	THESSALONIKI	BEIRUT	127	180	0	0	622,623,1254,1255,1256,2006,2645,2646,2647,3309,3310,3938,3939,3940,4744,4745,5446,5447,5448,5449,6176,6177,6178,6179,7128,7130,7132,7778,7779,7780,8432,8433,8434,8435,8967,8968,9618,9619,10238,10239,10240,11091,11920,12730,12732,12733,12735,14114,14115	49
5948	THESSALONIKI	BEIRUT	134	180	0	0	624,625,1257,1258,1259,2007,2648,2649,2650,3311,3312,3941,3942,3943,4746,4747,5450,5451,5452,5453,6180,6181,6182,6183,7131,7133,7135,7781,7782,7783,8436,8437,8438,8439,8969,8970,9620,9621,10241,10242,10243,11092,11921,12734,12736,12737,12739,14116,14117	49
5949	THESSALONIKI	BEIRUT	141	180	0	0	626,627,1260,1261,1262,2008,2651,2652,2653,3313,3314,3944,3945,3946,4748,4749,5454,5455,5456,5457,6184,6185,6186,6187,7134,7136,7138,7784,7785,7786,8440,8441,8442,8443,8971,8972,9622,9623,10244,10245,10246,11093,11922,12738,12740,12741,12743,14118,14119	49
5950	THESSALONIKI	BEIRUT	148	180	0	0	628,629,1263,1264,1265,2009,2654,2655,2656,3315,3316,3947,3948,3949,4750,4751,5458,5459,5460,5461,6188,6189,6190,6191,7137,7139,7141,7787,7788,7789,8444,8445,8446,8447,8973,8974,9624,9625,10247,10248,10249,11094,11923,12742,12744,12745,12747,14120,14121	49
5951	THESSALONIKI	BEIRUT	155	180	0	0	630,631,1266,1267,1268,2010,2657,2658,2659,3317,3318,3950,3951,3952,4752,4753,5462,5463,5464,5465,6192,6193,6194,6195,7140,7142,7144,7790,7791,7792,8448,8449,8450,8451,8975,8976,9626,9627,10250,10251,10252,11095,11924,12746,12748,12749,12751,14122,14123	49
5952	THESSALONIKI	BEIRUT	162	180	0	0	632,633,1269,1270,1271,2011,2660,2661,2662,3319,3320,3953,3954,3955,4754,5466,5467,5468,6196,6197,6198,7143,7145,7793,7794,7795,8452,8453,8454,8977,8978,9628,9629,10253,10254,10255,11096,11925,12750,12752,12753,12754,14124,14125	44
5953	THESSALONIKI	BEIRUT	169	180	0	0	0	0
5954	THESSALONIKI	BEIRUT	176	180	0	0	0	0
5955	THESSALONIKI	CASABLANCA	1	32	0	0	0	0
5956	THESSALONIKI	CASABLANCA	8	39	0	0	0	0
5957	THESSALONIKI	CASABLANCA	15	46	12938	1	0	0
5958	THESSALONIKI	CASABLANCA	22	53	12938,12939,12940	3	0	0
5959	THESSALONIKI	CASABLANCA	29	60	12940,12941,12942	3	1991,4717,7088,7090,11077,11905	6
5960	THESSALONIKI	CASABLANCA	36	67	12942,12943,12944	3	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
5961	THESSALONIKI	CASABLANCA	43	74	12944,12945,12946	3	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
5962	THESSALONIKI	CASABLANCA	50	81	12946,12947,12948	3	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
5963	THESSALONIKI	CASABLANCA	57	88	12948,12949,12950	3	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
5964	THESSALONIKI	CASABLANCA	64	95	12950,12951,12952	3	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
5965	THESSALONIKI	CASABLANCA	71	102	12952,12953,12954	3	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
5966	THESSALONIKI	CASABLANCA	78	109	12954,12955,12956	3	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
5967	THESSALONIKI	CASABLANCA	85	116	12956,12957,12958	3	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
5968	THESSALONIKI	CASABLANCA	92	123	12958,12959,12960	3	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
5969	THESSALONIKI	CASABLANCA	99	130	12960,12961,12962	3	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
5970	THESSALONIKI	CASABLANCA	106	137	12962,12963,12964	3	616,617,1245,1246,1247,2003,2636,2637,2638,3303,3304,3929,3930,3931,4738,4739,5434,5435,5436,5437,6164,6165,6166,6167,7119,7121,7123,7769,7770,7771,8420,8421,8422,8423,8961,8962,9612,9613,10229,10230,10231,11088,11917,12718,12720,12721,12723,14108,14109	49
5971	THESSALONIKI	CASABLANCA	113	144	12964,12965,12966	3	618,619,1248,1249,1250,2004,2639,2640,2641,3305,3306,3932,3933,3934,4740,4741,5438,5439,5440,5441,6168,6169,6170,6171,7122,7124,7126,7772,7773,7774,8424,8425,8426,8427,8963,8964,9614,9615,10232,10233,10234,11089,11918,12722,12724,12725,12727,14110,14111	49
5972	THESSALONIKI	CASABLANCA	120	151	12966,12967,12968	3	620,621,1251,1252,1253,2005,2642,2643,2644,3307,3308,3935,3936,3937,4742,4743,5442,5443,5444,5445,6172,6173,6174,6175,7125,7127,7129,7775,7776,7777,8428,8429,8430,8431,8965,8966,9616,9617,10235,10236,10237,11090,11919,12726,12728,12729,12731,14112,14113	49
5973	THESSALONIKI	CASABLANCA	127	158	12968	1	622,623,1254,1255,1256,2006,2645,2646,2647,3309,3310,3938,3939,3940,4744,4745,5446,5447,5448,5449,6176,6177,6178,6179,7128,7130,7132,7778,7779,7780,8432,8433,8434,8435,8967,8968,9618,9619,10238,10239,10240,11091,11920,12730,12732,12733,12735,14114,14115	49
5974	THESSALONIKI	CASABLANCA	134	165	0	0	624,625,1257,1258,1259,2007,2648,2649,2650,3311,3312,3941,3942,3943,4746,4747,5450,5451,5452,5453,6180,6181,6182,6183,7131,7133,7135,7781,7782,7783,8436,8437,8438,8439,8969,8970,9620,9621,10241,10242,10243,11092,11921,12734,12736,12737,12739,14116,14117	49
5975	THESSALONIKI	CASABLANCA	141	172	0	0	626,627,1260,1261,1262,2008,2651,2652,2653,3313,3314,3944,3945,3946,4748,4749,5454,5455,5456,5457,6184,6185,6186,6187,7134,7136,7138,7784,7785,7786,8440,8441,8442,8443,8971,8972,9622,9623,10244,10245,10246,11093,11922,12738,12740,12741,12743,14118,14119	49
5976	THESSALONIKI	CASABLANCA	148	179	0	0	628,629,1263,1264,1265,2009,2654,2655,2656,3315,3316,3947,3948,3949,4750,4751,5458,5459,5460,5461,6188,6189,6190,6191,7137,7139,7141,7787,7788,7789,8444,8445,8446,8447,8973,8974,9624,9625,10247,10248,10249,11094,11923,12742,12744,12745,12747,14120,14121	49
5977	THESSALONIKI	CASABLANCA	155	180	0	0	630,631,1266,1267,1268,2010,2657,2658,2659,3317,3318,3950,3951,3952,4752,4753,5462,5463,5464,5465,6192,6193,6194,6195,7140,7142,7144,7790,7791,7792,8448,8449,8450,8451,8975,8976,9626,9627,10250,10251,10252,11095,11924,12746,12748,12749,12751,14122,14123	49
5978	THESSALONIKI	CASABLANCA	162	180	0	0	632,633,1269,1270,1271,2011,2660,2661,2662,3319,3320,3953,3954,3955,4754,5466,5467,5468,6196,6197,6198,7143,7145,7793,7794,7795,8452,8453,8454,8977,8978,9628,9629,10253,10254,10255,11096,11925,12750,12752,12753,12754,14124,14125	44
5979	THESSALONIKI	CASABLANCA	169	180	0	0	0	0
5980	THESSALONIKI	CASABLANCA	176	180	0	0	0	0
5981	THESSALONIKI	DAMIETTA	1	53	0	0	0	0
5982	THESSALONIKI	DAMIETTA	8	60	0	0	0	0
5983	THESSALONIKI	DAMIETTA	15	67	12969,12970	2	0	0
5984	THESSALONIKI	DAMIETTA	22	74	12969,12970,12971,12972,12973,12974,12975	7	0	0
5985	THESSALONIKI	DAMIETTA	29	81	12975,12976,12977,12978,12979,12980	6	1991,4717,7088,7090,11077,11905	6
5986	THESSALONIKI	DAMIETTA	36	88	12980,12981,12982	3	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
5987	THESSALONIKI	DAMIETTA	43	95	12982,12983,12984	3	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
5988	THESSALONIKI	DAMIETTA	50	102	12984,12985,12986	3	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
5989	THESSALONIKI	DAMIETTA	57	109	12986,12987,12988	3	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
5990	THESSALONIKI	DAMIETTA	64	116	12988,12989,12990	3	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
5991	THESSALONIKI	DAMIETTA	71	123	12990,12991,12992	3	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
5992	THESSALONIKI	DAMIETTA	78	130	12992,12993,12994	3	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
5993	THESSALONIKI	DAMIETTA	85	137	12994,12995,12996	3	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
5994	THESSALONIKI	DAMIETTA	92	144	12996,12997,12998	3	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
5995	THESSALONIKI	DAMIETTA	99	151	12998,12999,13000	3	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
5996	THESSALONIKI	DAMIETTA	106	158	13000,13001,13002	3	616,617,1245,1246,1247,2003,2636,2637,2638,3303,3304,3929,3930,3931,4738,4739,5434,5435,5436,5437,6164,6165,6166,6167,7119,7121,7123,7769,7770,7771,8420,8421,8422,8423,8961,8962,9612,9613,10229,10230,10231,11088,11917,12718,12720,12721,12723,14108,14109	49
5997	THESSALONIKI	DAMIETTA	113	165	13002	1	618,619,1248,1249,1250,2004,2639,2640,2641,3305,3306,3932,3933,3934,4740,4741,5438,5439,5440,5441,6168,6169,6170,6171,7122,7124,7126,7772,7773,7774,8424,8425,8426,8427,8963,8964,9614,9615,10232,10233,10234,11089,11918,12722,12724,12725,12727,14110,14111	49
5998	THESSALONIKI	DAMIETTA	120	172	0	0	620,621,1251,1252,1253,2005,2642,2643,2644,3307,3308,3935,3936,3937,4742,4743,5442,5443,5444,5445,6172,6173,6174,6175,7125,7127,7129,7775,7776,7777,8428,8429,8430,8431,8965,8966,9616,9617,10235,10236,10237,11090,11919,12726,12728,12729,12731,14112,14113	49
5999	THESSALONIKI	DAMIETTA	127	179	0	0	622,623,1254,1255,1256,2006,2645,2646,2647,3309,3310,3938,3939,3940,4744,4745,5446,5447,5448,5449,6176,6177,6178,6179,7128,7130,7132,7778,7779,7780,8432,8433,8434,8435,8967,8968,9618,9619,10238,10239,10240,11091,11920,12730,12732,12733,12735,14114,14115	49
6000	THESSALONIKI	DAMIETTA	134	180	0	0	624,625,1257,1258,1259,2007,2648,2649,2650,3311,3312,3941,3942,3943,4746,4747,5450,5451,5452,5453,6180,6181,6182,6183,7131,7133,7135,7781,7782,7783,8436,8437,8438,8439,8969,8970,9620,9621,10241,10242,10243,11092,11921,12734,12736,12737,12739,14116,14117	49
6001	THESSALONIKI	DAMIETTA	141	180	0	0	626,627,1260,1261,1262,2008,2651,2652,2653,3313,3314,3944,3945,3946,4748,4749,5454,5455,5456,5457,6184,6185,6186,6187,7134,7136,7138,7784,7785,7786,8440,8441,8442,8443,8971,8972,9622,9623,10244,10245,10246,11093,11922,12738,12740,12741,12743,14118,14119	49
6002	THESSALONIKI	DAMIETTA	148	180	0	0	628,629,1263,1264,1265,2009,2654,2655,2656,3315,3316,3947,3948,3949,4750,4751,5458,5459,5460,5461,6188,6189,6190,6191,7137,7139,7141,7787,7788,7789,8444,8445,8446,8447,8973,8974,9624,9625,10247,10248,10249,11094,11923,12742,12744,12745,12747,14120,14121	49
6003	THESSALONIKI	DAMIETTA	155	180	0	0	630,631,1266,1267,1268,2010,2657,2658,2659,3317,3318,3950,3951,3952,4752,4753,5462,5463,5464,5465,6192,6193,6194,6195,7140,7142,7144,7790,7791,7792,8448,8449,8450,8451,8975,8976,9626,9627,10250,10251,10252,11095,11924,12746,12748,12749,12751,14122,14123	49
6004	THESSALONIKI	DAMIETTA	162	180	0	0	632,633,1269,1270,1271,2011,2660,2661,2662,3319,3320,3953,3954,3955,4754,5466,5467,5468,6196,6197,6198,7143,7145,7793,7794,7795,8452,8453,8454,8977,8978,9628,9629,10253,10254,10255,11096,11925,12750,12752,12753,12754,14124,14125	44
6005	THESSALONIKI	DAMIETTA	169	180	0	0	0	0
6006	THESSALONIKI	DAMIETTA	176	180	0	0	0	0
6007	THESSALONIKI	GEBZE	1	16	0	0	0	0
6008	THESSALONIKI	GEBZE	8	23	0	0	0	0
6009	THESSALONIKI	GEBZE	15	30	13041	1	0	0
6010	THESSALONIKI	GEBZE	22	37	13041,13042	2	0	0
6011	THESSALONIKI	GEBZE	29	44	13042,13043	2	1991,4717,7088,7090,11077,11905	6
6012	THESSALONIKI	GEBZE	36	51	13043,13044	2	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
6013	THESSALONIKI	GEBZE	43	58	13044,13045	2	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
6014	THESSALONIKI	GEBZE	50	65	13045,13046	2	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
6015	THESSALONIKI	GEBZE	57	72	13046,13047	2	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
6016	THESSALONIKI	GEBZE	64	79	13047,13048	2	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
6017	THESSALONIKI	GEBZE	71	86	13048,13049	2	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
6018	THESSALONIKI	GEBZE	78	93	13049,13050	2	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
6019	THESSALONIKI	GEBZE	85	100	13050,13051	2	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
6020	THESSALONIKI	GEBZE	92	107	13051,13052	2	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
6021	THESSALONIKI	GEBZE	99	114	13052,13053	2	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
6022	THESSALONIKI	GEBZE	106	121	13053,13054	2	616,617,1245,1246,1247,2003,2636,2637,2638,3303,3304,3929,3930,3931,4738,4739,5434,5435,5436,5437,6164,6165,6166,6167,7119,7121,7123,7769,7770,7771,8420,8421,8422,8423,8961,8962,9612,9613,10229,10230,10231,11088,11917,12718,12720,12721,12723,14108,14109	49
6023	THESSALONIKI	GEBZE	113	128	13054,13055	2	618,619,1248,1249,1250,2004,2639,2640,2641,3305,3306,3932,3933,3934,4740,4741,5438,5439,5440,5441,6168,6169,6170,6171,7122,7124,7126,7772,7773,7774,8424,8425,8426,8427,8963,8964,9614,9615,10232,10233,10234,11089,11918,12722,12724,12725,12727,14110,14111	49
6024	THESSALONIKI	GEBZE	120	135	13055,13056	2	620,621,1251,1252,1253,2005,2642,2643,2644,3307,3308,3935,3936,3937,4742,4743,5442,5443,5444,5445,6172,6173,6174,6175,7125,7127,7129,7775,7776,7777,8428,8429,8430,8431,8965,8966,9616,9617,10235,10236,10237,11090,11919,12726,12728,12729,12731,14112,14113	49
6025	THESSALONIKI	GEBZE	127	142	13056,13057	2	622,623,1254,1255,1256,2006,2645,2646,2647,3309,3310,3938,3939,3940,4744,4745,5446,5447,5448,5449,6176,6177,6178,6179,7128,7130,7132,7778,7779,7780,8432,8433,8434,8435,8967,8968,9618,9619,10238,10239,10240,11091,11920,12730,12732,12733,12735,14114,14115	49
6026	THESSALONIKI	GEBZE	134	149	13057,13058	2	624,625,1257,1258,1259,2007,2648,2649,2650,3311,3312,3941,3942,3943,4746,4747,5450,5451,5452,5453,6180,6181,6182,6183,7131,7133,7135,7781,7782,7783,8436,8437,8438,8439,8969,8970,9620,9621,10241,10242,10243,11092,11921,12734,12736,12737,12739,14116,14117	49
6027	THESSALONIKI	GEBZE	141	156	13058,13059	2	626,627,1260,1261,1262,2008,2651,2652,2653,3313,3314,3944,3945,3946,4748,4749,5454,5455,5456,5457,6184,6185,6186,6187,7134,7136,7138,7784,7785,7786,8440,8441,8442,8443,8971,8972,9622,9623,10244,10245,10246,11093,11922,12738,12740,12741,12743,14118,14119	49
6028	THESSALONIKI	GEBZE	148	163	13059,13060	2	628,629,1263,1264,1265,2009,2654,2655,2656,3315,3316,3947,3948,3949,4750,4751,5458,5459,5460,5461,6188,6189,6190,6191,7137,7139,7141,7787,7788,7789,8444,8445,8446,8447,8973,8974,9624,9625,10247,10248,10249,11094,11923,12742,12744,12745,12747,14120,14121	49
6029	THESSALONIKI	GEBZE	155	170	13060	1	630,631,1266,1267,1268,2010,2657,2658,2659,3317,3318,3950,3951,3952,4752,4753,5462,5463,5464,5465,6192,6193,6194,6195,7140,7142,7144,7790,7791,7792,8448,8449,8450,8451,8975,8976,9626,9627,10250,10251,10252,11095,11924,12746,12748,12749,12751,14122,14123	49
6030	THESSALONIKI	GEBZE	162	177	0	0	632,633,1269,1270,1271,2011,2660,2661,2662,3319,3320,3953,3954,3955,4754,5466,5467,5468,6196,6197,6198,7143,7145,7793,7794,7795,8452,8453,8454,8977,8978,9628,9629,10253,10254,10255,11096,11925,12750,12752,12753,12754,14124,14125	44
6031	THESSALONIKI	GEBZE	169	180	0	0	0	0
6032	THESSALONIKI	GEBZE	176	180	0	0	0	0
6033	THESSALONIKI	ISKENDERUN	1	59	0	0	0	0
6034	THESSALONIKI	ISKENDERUN	8	66	0	0	0	0
6035	THESSALONIKI	ISKENDERUN	15	73	13138,13139	2	0	0
6036	THESSALONIKI	ISKENDERUN	22	80	13138,13139,13140,13141,13142,13143,13144	7	0	0
6037	THESSALONIKI	ISKENDERUN	29	87	13144,13145,13146,13147,13148,13149	6	1991,4717,7088,7090,11077,11905	6
6038	THESSALONIKI	ISKENDERUN	36	94	13149,13150,13151	3	597,1992,1993,3284,4718,4719,7089,7091,7093,9593,11078,11906,11907,12688	14
6039	THESSALONIKI	ISKENDERUN	43	101	13151,13152,13153	3	598,599,1994,3285,3286,4720,4721,7092,7094,7096,9594,9595,11079,11908,12689,12690	16
6040	THESSALONIKI	ISKENDERUN	50	108	13153,13154,13155	3	600,601,1995,3287,3288,4722,4723,7095,7097,7099,9596,9597,11080,11909,12691,12692	16
6041	THESSALONIKI	ISKENDERUN	57	115	13155,13156,13157	3	602,603,1996,3289,3290,4724,4725,7098,7100,7102,9598,9599,11081,11910,12693,12694	16
6042	THESSALONIKI	ISKENDERUN	64	122	13157,13158,13159	3	604,605,1997,3291,3292,4726,4727,5412,6142,7101,7103,7105,8398,8949,9600,9601,11082,11911,12695,12696,12698,14095	22
6043	THESSALONIKI	ISKENDERUN	71	129	13159,13160,13161	3	606,607,1230,1998,2621,3293,3294,3914,4728,4729,5413,5414,5415,5416,6143,6144,6145,6146,7104,7106,7108,7754,8399,8400,8401,8402,8950,8951,8952,9602,9603,10214,11083,11912,12697,12699,12700,12702,14096,14097,14098	41
6044	THESSALONIKI	ISKENDERUN	78	136	13161,13162,13163	3	608,609,1231,1232,1233,1234,1235,1999,2622,2623,2624,2625,2626,3295,3296,3915,3916,3917,3918,3919,4730,4731,5417,5418,5419,5420,5421,6147,6148,6149,6150,6151,7107,7109,7111,7755,7756,7757,7758,7759,8403,8404,8405,8406,8407,8953,8954,9604,9605,10215,10216,10217,10218,10219,11084,11913,12701,12703,12704,12705,12707,14099,14100,14101	64
6045	THESSALONIKI	ISKENDERUN	85	143	13163,13164,13165	3	610,611,1236,1237,1238,2000,2627,2628,2629,3297,3298,3920,3921,3922,4732,4733,5422,5423,5424,5425,6152,6153,6154,6155,7110,7112,7114,7760,7761,7762,8408,8409,8410,8411,8955,8956,9606,9607,10220,10221,10222,11085,11914,12706,12708,12709,12711,14102,14103	49
6046	THESSALONIKI	ISKENDERUN	92	150	13165,13166,13167	3	612,613,1239,1240,1241,2001,2630,2631,2632,3299,3300,3923,3924,3925,4734,4735,5426,5427,5428,5429,6156,6157,6158,6159,7113,7115,7117,7763,7764,7765,8412,8413,8414,8415,8957,8958,9608,9609,10223,10224,10225,11086,11915,12710,12712,12713,12715,14104,14105	49
6047	THESSALONIKI	ISKENDERUN	99	157	13167,13168,13169	3	614,615,1242,1243,1244,2002,2633,2634,2635,3301,3302,3926,3927,3928,4736,4737,5430,5431,5432,5433,6160,6161,6162,6163,7116,7118,7120,7766,7767,7768,8416,8417,8418,8419,8959,8960,9610,9611,10226,10227,10228,11087,11916,12714,12716,12717,12719,14106,14107	49
